"id","titulo","anio","pais","idioma","duracion","presupuesto","ingresos_mundiales","ingresos_usa","calificacion_promedio","num_votos","genero","ingresos_internacionales","idioma_ingles","pais_fuerte","duracion_cuadrado","outlier_presupuesto","outlier_ingresos","outlier_duracion","log_presupuesto","log_ingresos_int","roi","ratio_ingreso_presupuesto","categoria_presupuesto","decada"
"tt0390384","Primer",2004,"USA","English",77,7000,545436,424760,6.9,96229,"Drama, Sci-Fi, Thriller",120676,1,1,5929,FALSE,FALSE,FALSE,8.8538082749772,11.7008728338324,16.2394285714286,17.2394285714286,"Bajo","2000s"
"tt0391198","The Grudge",2004,"USA, Japan","English",91,1e+07,187281115,110359362,5.9,137206,"Horror, Mystery, Thriller",76921753,1,0,8281,FALSE,FALSE,FALSE,16.1180957509583,18.158299281337,6.6921753,7.6921753,"Medio","2000s"
"tt0391304","Sballati d'amore",2005,"USA","English",107,3e+07,42886719,21845719,6.6,66632,"Comedy, Drama, Romance",21041000,1,1,11449,FALSE,FALSE,FALSE,17.2167079729598,16.8619835207477,-0.298633333333333,0.701366666666667,"Medio","2000s"
"tt0393109","Brick - Dose mortale",2005,"USA","English",110,475000,3947579,2075743,7.3,99841,"Action, Crime, Drama",1871836,1,1,12100,FALSE,FALSE,FALSE,13.0710721882777,14.4424308595791,2.94070736842105,3.94070736842105,"Bajo","2000s"
"tt0393162","Coach Carter",2005,"USA, Germany","English",136,3e+07,76669554,67264877,7.3,123840,"Biography, Drama, Sport",9404677,1,0,18496,FALSE,FALSE,FALSE,17.2167079729598,16.0567177830232,-0.686510766666667,0.313489233333333,"Medio","2000s"
"tt0393735","Shaggy Dog - PapÃ  che abbaia... non morde",2006,"USA","English",98,5e+07,87134280,61123569,4.4,17990,"Comedy, Family, Fantasy",26010711,1,1,9604,FALSE,FALSE,FALSE,17.7275335833924,17.0740190111371,-0.47978578,0.52021422,"Alto","2000s"
"tt0395169","Hotel Rwanda",2004,"UK, South Africa, Italy","English",121,17500000,33882243,23530892,8.1,329292,"Biography, Drama, History",10351351,1,0,14641,FALSE,FALSE,FALSE,16.6777114960366,16.1526276971639,-0.408494228571429,0.591505771428571,"Medio","2000s"
"tt0395251","The Producers - Una gaia commedia neonazista",2005,"USA","English",134,4.5e+07,38075318,19398532,6.3,40208,"Comedy, Crime, Musical",18676786,1,1,17956,FALSE,FALSE,FALSE,17.6221730699568,16.7427919738296,-0.584960311111111,0.415039688888889,"Medio","2000s"
"tt0395495","Se proprio lo vuoi, lascialo andare",2006,"USA","English",124,2.5e+07,16162580,15539051,6,23582,"Comedy, Drama, Romance",623529,1,1,15376,FALSE,FALSE,FALSE,17.0343864228325,13.3431521584219,-0.97505884,0.02494116,"Medio","2000s"
"tt0395584","La casa del diavolo",2005,"USA, Germany","English",107,7e+06,20901859,17044981,6.8,91542,"Horror",3856878,1,0,11449,FALSE,FALSE,FALSE,15.7614208498767,15.165368865166,-0.449017428571429,0.550982571428571,"Bajo","2000s"
"tt0395699","Missione tata",2005,"Canada, USA","English",95,5.6e+07,198636868,113086868,5.6,86211,"Action, Comedy, Drama",85550000,1,0,9025,FALSE,FALSE,FALSE,17.8408622665566,18.2646115699915,0.527678571428571,1.52767857142857,"Alto","2000s"
"tt0395972","North Country - Storia di Josey",2005,"USA","English",126,3.5e+07,25211175,18337722,7.3,39086,"Drama",6873453,1,1,15876,FALSE,FALSE,FALSE,17.3708586480251,15.743177303502,-0.803615628571429,0.196384371428571,"Medio","2000s"
"tt0396171","Profumo - Storia di un assassino",2006,"Germany, France, Spain, USA","English",147,6e+07,135039924,2223293,7.5,231194,"Crime, Drama",132816631,1,0,21609,FALSE,FALSE,FALSE,17.909855136853,18.7044800281285,1.21361051666667,2.21361051666667,"Alto","2000s"
"tt0396269","2 single a nozze",2005,"USA","English",119,4e+07,288467645,209255921,6.9,327881,"Comedy, Romance",79211724,1,1,14161,FALSE,FALSE,FALSE,17.5043900370782,18.1876348887567,0.9802931,1.9802931,"Medio","2000s"
"tt0396555","I Robinson - Una famiglia spaziale",2007,"USA","English",95,1.5e+08,169333034,97822171,6.8,85515,"Animation, Adventure, Comedy",71510863,1,1,9025,FALSE,FALSE,FALSE,18.8261458587272,18.0853599401779,-0.523260913333333,0.476739086666667,"Muy Alto","2000s"
"tt0396592","Il mio grasso grosso amico Albert",2004,"USA","English",93,2.6e+07,48551322,48116322,4.3,11114,"Animation, Comedy, Family",435000,1,1,8649,FALSE,FALSE,FALSE,17.0736071344473,12.9831036089188,-0.983269230769231,0.0167307692307692,"Medio","2000s"
"tt0396752","Nanny McPhee - Tata Matilda",2005,"USA, UK, France","English",97,2.5e+07,123276807,47144110,6.5,66040,"Comedy, Family, Fantasy",76132697,1,0,9409,FALSE,FALSE,FALSE,17.0343864228325,18.1479884020344,2.04530788,3.04530788,"Medio","2000s"
"tt0397044","Blood and Chocolate - La caccia al licantropo Ã¨ aperta",2007,"USA, UK, Germany, Romania","English",98,1.5e+07,6340723,3526847,5.4,17086,"Drama, Fantasy, Horror",2813876,1,0,9604,FALSE,FALSE,FALSE,16.5235608257331,14.8500738056798,-0.812408266666667,0.187591733333333,"Medio","2000s"
"tt0397065","La maschera di cera",2005,"Australia, USA","English",113,4e+07,68766121,32064800,5.3,113634,"Horror, Thriller",36701321,1,0,12769,FALSE,FALSE,FALSE,17.5043900370782,17.4183233341744,-0.082466975,0.917533025,"Medio","2000s"
"tt0397078","Baciati dalla sfortuna",2006,"USA","English",108,2.8e+07,38159905,17326650,5.4,52962,"Comedy, Fantasy, Romance",20833255,1,1,11664,FALSE,FALSE,FALSE,17.1477151038538,16.8520611140316,-0.255955178571429,0.744044821428571,"Medio","2000s"
"tt0397101","The Skeleton Key",2005,"USA, Germany","English",104,4.3e+07,93983911,47907715,6.5,104639,"Drama, Horror, Mystery",46076196,1,0,10816,FALSE,FALSE,FALSE,17.5767106969137,17.6458070405641,0.0715394418604651,1.07153944186047,"Medio","2000s"
"tt0397313","8 amici da salvare",2006,"USA","English",120,4e+07,120455994,81612565,7.3,59899,"Adventure, Drama, Family",38843429,1,1,14400,FALSE,FALSE,FALSE,17.5043900370782,17.4750495085078,-0.028914275,0.971085725,"Medio","2000s"
"tt0397535","Memorie di una geisha",2005,"USA, Japan, France","English",145,8.5e+07,162242962,57490508,7.4,136390,"Drama, Romance",104752454,1,0,21025,FALSE,FALSE,FALSE,18.2581618262193,18.4671105532461,0.232381811764706,1.23238181176471,"Alto","2000s"
"tt0397619","La samaritana",2004,"South Korea","Korean",97,1e+06,328161,NA,7.1,12853,"Drama",196896.6,0,1,9409,FALSE,FALSE,FALSE,13.8155115579638,12.1904390756245,-0.8031034,0.1968966,"Bajo","2000s"
"tt0397892","Bolt - Un eroe a quattro zampe",2008,"USA","English",96,1.5e+08,309979994,114053579,6.8,185896,"Animation, Adventure, Comedy",195926415,1,1,9216,FALSE,FALSE,FALSE,18.8261458587272,19.0932497181324,0.3061761,1.3061761,"Muy Alto","2000s"
"tt0398017","Derailed - Attrazione letale",2005,"USA, UK","English",108,2.2e+07,57479076,36024076,6.6,70124,"Crime, Drama, Thriller",21455000,1,0,11664,FALSE,FALSE,FALSE,16.9065530567771,16.8814683230169,-0.0247727272727273,0.975227272727273,"Medio","2000s"
"tt0398027","Down in the Valley",2005,"USA","English",108,8e+06,855009,568932,6.4,17757,"Drama, Romance, Thriller",286077,1,1,11664,FALSE,FALSE,FALSE,15.8949522246441,12.5640197798914,-0.964240375,0.035759625,"Bajo","2000s"
"tt0398165","L'altra sporca ultima meta",2005,"USA","English",113,8.2e+07,191466556,158119460,6.4,159468,"Comedy, Crime, Sport",33347096,1,1,12769,FALSE,FALSE,FALSE,18.2222298174236,17.3224812800604,-0.593328097560976,0.406671902439024,"Alto","2000s"
"tt0398286","Rapunzel: L'intreccio della torre",2010,"USA","English",100,2.6e+08,592461732,200821936,7.7,396086,"Animation, Adventure, Comedy",391639796,1,1,10000,TRUE,TRUE,FALSE,19.376192192826,19.7858530901168,0.506306907692308,1.50630690769231,"Muy Alto","2010s"
"tt0398375","Vizi di famiglia",2005,"USA, Germany, Australia","English",97,7e+07,88933562,43000262,5.5,52764,"Comedy, Drama, Romance",45933300,1,0,9409,FALSE,FALSE,FALSE,18.0640058142993,17.6427009239568,-0.34381,0.65619,"Alto","2000s"
"tt0398712","Assault on Precinct 13",2005,"France, USA","English",109,3e+07,35294470,20040895,6.3,72684,"Action, Crime, Drama",15253575,1,0,11881,FALSE,FALSE,FALSE,17.2167079729598,16.5403245253321,-0.4915475,0.5084525,"Medio","2000s"
"tt0398808","Un ponte per Terabithia",2007,"USA","English",96,1.7e+07,137587063,82272442,7.1,140410,"Drama, Family, Fantasy",55314621,1,1,9216,FALSE,FALSE,FALSE,16.648723960844,17.8285478438384,2.25380123529412,3.25380123529412,"Medio","2000s"
"tt0398913","DOA: Dead or Alive",2006,"UK, Germany, Japan, USA","English",87,2.1e+07,7563172,480813,4.8,42784,"Action, Adventure, Mystery",7082359,1,0,7569,FALSE,FALSE,FALSE,16.8600330433067,15.77311774346,-0.66274480952381,0.33725519047619,"Medio","2000s"
"tt0399095","Trade",2007,"Germany, USA, Mexico","English",120,1.2e+07,1465077,214307,7.4,16682,"Crime, Drama, Thriller",1250770,1,0,14400,FALSE,FALSE,FALSE,16.3004172910856,14.0392707191355,-0.895769166666667,0.104230833333333,"Medio","2000s"
"tt0399146","A History of Violence",2005,"Canada, USA","English",96,3.2e+07,61385065,31504633,7.4,220412,"Drama, Thriller",29880432,1,0,9216,FALSE,FALSE,FALSE,17.281246492014,17.2127144094224,-0.0662365,0.9337635,"Medio","2000s"
"tt0399201","The Island",2005,"USA","English",136,1.26e+08,162949164,35818913,6.8,297368,"Action, Sci-Fi, Thriller",127130251,1,1,18496,FALSE,FALSE,FALSE,18.6517924728523,18.6607227251473,0.00897024603174603,1.00897024603175,"Muy Alto","2000s"
"tt0399295","Lord of War",2005,"USA, Germany, France","English",122,5e+07,72617068,24149632,7.6,289908,"Action, Crime, Drama",48467436,1,0,14884,FALSE,FALSE,FALSE,17.7275335833924,17.6964027283546,-0.03065128,0.96934872,"Alto","2000s"
"tt0399327","The Man - La talpa",2005,"USA, Germany","English",83,3.3e+07,13485145,8330720,5.6,24592,"Action, Comedy, Crime",5154425,1,0,6889,FALSE,FALSE,FALSE,17.3120181497338,15.4553663210279,-0.843805303030303,0.156194696969697,"Medio","2000s"
"tt0399854","La visionetele 2",2003,"Turkey","Turkish",111,3e+06,13954476,NA,6.5,14058,"Comedy, Drama",8372685.6,0,0,12321,FALSE,FALSE,FALSE,14.9141231799657,15.9404853706521,1.7908952,2.7908952,"Bajo","2000s"
"tt0400426","Far Cry",2008,"Germany, Canada","English",95,3e+07,783501,NA,3.1,13150,"Action, Adventure, Sci-Fi",470100.6,1,0,9025,FALSE,FALSE,FALSE,17.2167079729598,13.0607041205376,-0.98432998,0.01567002,"Medio","2000s"
"tt0400497","Herbie - Il super maggiolino",2005,"USA","English",101,5e+07,144146816,66023816,4.8,44419,"Adventure, Comedy, Family",78123000,1,1,10201,FALSE,FALSE,FALSE,17.7275335833924,18.1737950784935,0.56246,1.56246,"Alto","2000s"
"tt0400525","The Ice Harvest",2005,"USA","English",92,1.6e+07,10156968,9016782,6.3,22962,"Comedy, Crime, Drama",1140186,1,1,8464,FALSE,FALSE,FALSE,16.5880993427041,13.9467028420061,-0.928738375,0.071261625,"Medio","2000s"
"tt0400717","Boog & Elliot a caccia di amici",2006,"USA","English",86,8.5e+07,200811689,85105259,6.1,84628,"Animation, Adventure, Comedy",115706430,1,1,7396,FALSE,FALSE,FALSE,18.2581618262193,18.5665667740246,0.361252117647059,1.36125211764706,"Alto","2000s"
"tt0401445","Un'ottima annata - A Good Year",2006,"USA, UK","English",117,3.5e+07,42269923,7459300,7,86962,"Comedy, Drama, Romance",34810623,1,0,13689,FALSE,FALSE,FALSE,17.3708586480251,17.3654331855103,-0.00541077142857143,0.994589228571429,"Medio","2000s"
"tt0401711","Paris, je t'aime",2006,"France, Liechtenstein, Switzerland, Germany, USA","French",120,1.3e+07,17471727,4899278,7.2,69897,"Comedy, Drama, Romance",12572449,0,0,14400,FALSE,FALSE,FALSE,16.3804599923489,16.3470184700866,-0.0328885384615385,0.967111461538462,"Medio","2000s"
"tt0401729","John Carter",2012,"USA","English",132,2.5e+08,284139100,73078100,6.6,251828,"Action, Adventure, Sci-Fi",211061000,1,1,17424,TRUE,FALSE,FALSE,19.3369714798265,19.1676577539232,-0.155756,0.844244,"Muy Alto","2010s"
"tt0401792","Sin City",2005,"USA","English",124,4e+07,158733820,74103820,8,733158,"Crime, Thriller",84630000,1,1,15376,FALSE,FALSE,FALSE,17.5043900370782,18.2537993834624,1.11575,2.11575,"Medio","2000s"
"tt0401855","Underworld: Evolution",2006,"USA, Canada","English",106,5e+07,111476513,62318875,6.7,187347,"Action, Fantasy, Thriller",49157638,1,0,11236,FALSE,FALSE,FALSE,17.7275335833924,17.7105428146577,-0.01684724,0.98315276,"Alto","2000s"
"tt0402022","Ãon Flux",2005,"USA, Germany, Brazil, Italy","English",93,6.2e+07,53321673,25874337,5.5,122927,"Action, Adventure, Sci-Fi",27447336,1,0,8649,FALSE,FALSE,FALSE,17.9426449591384,17.1277797084633,-0.557301032258064,0.442698967741935,"Alto","2000s"
"tt0402399","The New World - Il nuovo mondo",2005,"USA, UK","English",135,3e+07,49334775,12712093,6.7,81800,"Biography, Drama, History",36622682,1,0,18225,FALSE,FALSE,FALSE,17.2167079729598,17.4161783605017,0.220756066666667,1.22075606666667,"Medio","2000s"
"tt0402850","The Big White",2005,"Germany, Canada, New Zealand, USA","English",100,1.4e+07,541840,NA,6.4,13802,"Comedy, Crime, Drama",325104,1,0,10000,FALSE,FALSE,FALSE,16.4545679590081,12.6919034860568,-0.976778285714286,0.0232217142857143,"Medio","2000s"
"tt0402901","Il nascondiglio del diavolo - The cave",2005,"USA, Germany, Romania","English",97,3e+07,33296457,15007991,5.1,34817,"Action, Adventure, Horror",18288466,1,0,9409,FALSE,FALSE,FALSE,17.2167079729598,16.7217812005612,-0.390384466666667,0.609615533333333,"Medio","2000s"
"tt0402910","Caos",2005,"Canada","English",106,12500000,7000248,NA,6.5,50779,"Action, Crime, Drama",4200148.8,1,1,11236,FALSE,FALSE,FALSE,16.3412392822725,15.2506307492842,-0.663988096,0.336011904,"Medio","2000s"
"tt0403358","I guardiani della notte",2004,"Russia","Russian",114,4200000,50336279,1502188,6.4,51876,"Action, Fantasy, Horror",48834091,0,0,12996,FALSE,FALSE,FALSE,15.2505953213488,17.7039392334688,10.6271645238095,11.6271645238095,"Bajo","2000s"
"tt0403508","4 amiche e un paio di jeans",2005,"USA","English",119,2.5e+07,42013878,39053061,6.5,53201,"Comedy, Drama, Romance",2960817,1,1,14161,FALSE,FALSE,FALSE,17.0343864228325,14.9009761394736,-0.88156732,0.11843268,"Medio","2000s"
"tt0403702","Youth in Revolt",2009,"USA","English",90,1.8e+07,19651093,15281286,6.4,71895,"Comedy, Drama, Romance",4369807,1,1,8100,FALSE,FALSE,FALSE,16.705882371416,15.2902296301798,-0.757232944444444,0.242767055555556,"Medio","2000s"
"tt0404030","Ogni cosa Ã¨ illuminata",2005,"USA","English",106,7e+06,3601974,1712337,7.4,56278,"Comedy, Drama",1889637,1,1,11236,FALSE,FALSE,FALSE,15.7614208498767,14.4518958342992,-0.730051857142857,0.269948142857143,"Bajo","2000s"
"tt0404032","The Exorcism of Emily Rose",2005,"USA","English",119,1.9e+07,145166804,75072454,6.7,117192,"Drama, Horror, Thriller",70094350,1,1,14161,FALSE,FALSE,FALSE,16.7599495897623,18.0653527638789,2.68917631578947,3.68917631578947,"Medio","2000s"
"tt0404203","Little Children",2006,"USA","English",137,2.6e+07,14821658,5463019,7.5,104097,"Comedy, Drama, Romance",9358639,1,1,18769,FALSE,FALSE,FALSE,17.0736071344473,16.0518105387515,-0.640052346153846,0.359947653846154,"Medio","2000s"
"tt0404390","Running",2006,"Germany, USA","English",122,1.5e+07,9380029,6855137,7.4,96175,"Action, Crime, Drama",2524892,1,0,14884,FALSE,FALSE,FALSE,16.5235608257331,14.7417092435561,-0.831673866666667,0.168326133333333,"Medio","2000s"
"tt0405094","Le vite degli altri",2006,"Germany, France","German",137,2e+06,77356942,11286112,8.4,349642,"Drama, Mystery, Thriller",66070830,0,0,18769,FALSE,FALSE,FALSE,14.5086582385241,18.0062379214962,32.035415,33.035415,"Bajo","2000s"
"tt0405159","Million Dollar Baby",2004,"USA","English",132,3e+07,216763646,100492203,8.1,623282,"Drama, Sport",116271443,1,1,17424,FALSE,FALSE,FALSE,17.2167079729598,18.5714380499364,2.87571476666667,3.87571476666667,"Medio","2000s"
"tt0405296","A Scanner Darkly - Un oscuro scrutare",2006,"USA","English",100,8700000,7659918,5501616,7.1,105125,"Animation, Crime, Drama",2158302,1,1,10000,FALSE,FALSE,FALSE,15.9788336985673,14.584832822729,-0.751919310344828,0.248080689655172,"Bajo","2000s"
"tt0405325","Sky High - Scuola di superpoteri",2005,"USA","English",100,3.5e+07,86369815,63946815,6.2,77336,"Adventure, Comedy, Family",22423000,1,1,10000,FALSE,FALSE,FALSE,17.3708586480251,16.9255978203527,-0.359342857142857,0.640657142857143,"Medio","2000s"
"tt0405336","Southland Tales - CosÃ¬ finisce il mondo",2006,"France, Germany, USA","English",145,1.7e+07,374743,275380,5.4,36783,"Comedy, Drama, Mystery",99363,1,0,21025,FALSE,FALSE,FALSE,16.648723960844,11.5065451540059,-0.994155117647059,0.00584488235294118,"Medio","2000s"
"tt0405422","40 anni vergine",2005,"USA","English",116,2.6e+07,177378645,109449237,7.1,387842,"Comedy, Romance",67929408,1,1,13456,FALSE,FALSE,FALSE,17.0736071344473,18.0339796209971,1.61266953846154,2.61266953846154,"Medio","2000s"
"tt0405469","Uno zoo in fuga",2006,"Canada, USA","English",95,8e+07,102338515,37384046,5.3,23638,"Animation, Adventure, Comedy",64954469,1,0,9025,FALSE,FALSE,FALSE,18.1975372051382,17.9891971208836,-0.1880691375,0.8119308625,"Alto","2000s"
"tt0405676","Tutti gli uomini del re",2006,"Germany, USA","English",128,5.5e+07,9451623,7221458,6.2,23404,"Drama, Thriller",2230165,1,0,16384,FALSE,FALSE,FALSE,17.8228437613786,14.6175865801277,-0.959451545454545,0.0405484545454545,"Alto","2000s"
"tt0405821","Kyashan - La rinascita",2004,"Japan","Japanese",142,6e+06,12636656,NA,6.1,13033,"Action, Sci-Fi",7581993.6,0,1,20164,FALSE,FALSE,FALSE,15.607270193859,15.841286862845,0.2636656,1.2636656,"Bajo","2000s"
"tt0406375","Zathura - Un'avventura spaziale",2005,"USA","English",101,6.5e+07,65079104,29258869,6.2,90965,"Action, Adventure, Comedy",35820235,1,1,10201,FALSE,FALSE,FALSE,17.9898978432445,17.3940235430732,-0.448919461538462,0.551080538461538,"Alto","2000s"
"tt0406650","Kidnapped - Il rapimento",2005,"USA, Germany","English",108,6800000,351401,52597,6.9,17859,"Comedy, Drama",298804,1,0,11664,FALSE,FALSE,FALSE,15.7324333172051,12.6075464657019,-0.956058235294118,0.0439417647058824,"Bajo","2000s"
"tt0406759","The Eye",2008,"USA, Canada","English",98,1.2e+07,58010320,31418697,5.4,50924,"Drama, Horror, Mystery",26591623,1,0,9604,FALSE,FALSE,FALSE,16.3004172910856,17.0961068369465,1.21596858333333,2.21596858333333,"Medio","2000s"
"tt0406816","The Guardian",2006,"USA","English",139,7e+07,94973540,55011732,6.9,86282,"Action, Adventure, Drama",39961808,1,1,19321,FALSE,FALSE,FALSE,18.0640058142993,17.5034347809902,-0.429117028571429,0.570882971428571,"Alto","2000s"
"tt0407265","Transamerica",2005,"USA","English",103,1e+06,15151744,9015303,7.4,40011,"Adventure, Comedy, Drama",6136441,1,1,10609,FALSE,FALSE,FALSE,13.8155115579638,15.6297556533332,5.136441,6.136441,"Bajo","2000s"
"tt0407304","La guerra dei mondi",2005,"USA","English",116,1.32e+08,603873119,234280354,6.5,409066,"Adventure, Sci-Fi, Thriller",369592765,1,1,13456,FALSE,TRUE,FALSE,18.6983124881264,19.7279123250294,1.79994518939394,2.79994518939394,"Muy Alto","2000s"
"tt0407887","The Departed - Il bene e il male",2006,"USA","English",151,9e+07,291465034,132384315,8.5,1159703,"Crime, Drama, Thriller",159080719,1,1,22801,FALSE,FALSE,FALSE,18.3153202394057,18.8849223043182,0.767563544444444,1.76756354444444,"Alto","2000s"
"tt0408236","Sweeney Todd - Il diabolico barbiere di Fleet Street",2007,"USA, UK","English",116,5e+07,153383627,52898073,7.3,337635,"Drama, Horror, Musical",100485554,1,0,13456,FALSE,FALSE,FALSE,17.7275335833924,18.4255245437898,1.00971108,2.00971108,"Alto","2000s"
"tt0408306","Munich",2005,"France, Canada, USA","English",164,7e+07,130982129,47403685,7.5,208522,"Action, Drama, History",83578444,1,0,26896,FALSE,FALSE,FALSE,18.0640058142993,18.2412962098816,0.193977771428571,1.19397777142857,"Alto","2000s"
"tt0408345","Firewall - Accesso negato",2006,"USA","English",105,5e+07,82751189,48751189,5.8,55656,"Crime, Thriller",3.4e+07,1,1,11025,FALSE,FALSE,FALSE,17.7275335833924,17.3418711119922,-0.32,0.68,"Alto","2000s"
"tt0408524","Bad News Bears - Che botte se incontri gli orsi!",2005,"USA","English",113,3.5e+07,34252847,32868349,5.8,20343,"Comedy, Sport",1384498,1,1,12769,FALSE,FALSE,FALSE,17.3708586480251,14.1408488993105,-0.960442914285714,0.0395570857142857,"Medio","2000s"
"tt0408790","Flightplan - Mistero in volo",2005,"USA","English",98,5.5e+07,223387299,89707299,6.3,150163,"Drama, Mystery, Thriller",133680000,1,1,9604,FALSE,FALSE,FALSE,17.8228437613786,18.710959449732,1.43054545454545,2.43054545454545,"Alto","2000s"
"tt0408839","Lo spaccacuori",2007,"USA","English",116,6e+07,128453183,36787257,5.8,84805,"Comedy, Romance",91665926,1,1,13456,FALSE,FALSE,FALSE,17.909855136853,18.3336612978393,0.527765433333333,1.52776543333333,"Alto","2000s"
"tt0408985","L'ultima vacanza",2006,"USA","English",112,4.5e+07,43446924,38399961,6.5,27913,"Comedy, Romance",5046963,1,1,12544,FALSE,FALSE,FALSE,17.6221730699568,15.4342974323467,-0.887845266666667,0.112154733333333,"Medio","2000s"
